الجملة الاسمية  مكشلة
فناءُ المدرسةِ كبيرٌ
حدودُ البلادِ محميةٌ
أبناءُ الوطنِ مجتهدونَ
أسواقُ المدينةِ مزدحمةٌ
نجومُ الليلِ لامعةٌ
حدودُ المسافةِ واضحةٌ
زقاقُ الحيِّ ضيقٌ
مزرعةُ الجدِّ مثمرةٌ
ألوانُ الغروبِ بهيةٌ
وجوهُ الأطفالِ مبتهجةٌ
حقائبُ الطلابِ مرتبةٌ
أرضُ الملعبِ مبللةٌ
مكاتبُ المعلمينَ نظيفةٌ
صورُ الطبيعةِ خلابةٌ
أسوارُ المدرسةِ عاليةٌ
سجادةُ الغرفةِ حمراءُ
أغصانُ الشجرةِ متفرعةٌ
وجوهُ المسافرينَ متعبةٌ
بحيرةُ السدِّ ملتئمةٌ
مكاتبُ المدرسينَ مرتبةٌ
أبوابُ القاعةِ مفتحةٌ
وجوهُ الناسِ مبتهجةٌ
أغصانُ الأشجارِ ممتدةٌ
ركنُ الغرفةِ مظلمٌ
